reply_id,parent_comment_id,author_channel_id,published_at,updated_at,reply_like_count,text,video_id,sent_compound
UgxaiX1mE7ugsMKRz8t4AaABAg.AHpXcOf1T5tAMXYbUODaUq,UgxaiX1mE7ugsMKRz8t4AaABAg,UCfEuI-C4kqTYhUKqbIXEBnw,2025-09-01T14:35:09Z,2025-09-01T14:35:09Z,0,Yes 100% true,KPz1ZgocW8c,0.6705
UgxaiX1mE7ugsMKRz8t4AaABAg.AHpXcOf1T5tAN3M-Ev68-w,UgxaiX1mE7ugsMKRz8t4AaABAg,UCwe1x1btvcexJZXdG7P7tuw,2025-09-14T17:39:06Z,2025-09-14T17:39:06Z,0,Everyone?,KPz1ZgocW8c,0.0
UgxaiX1mE7ugsMKRz8t4AaABAg.AHpXcOf1T5tANwwTSAmTJk,UgxaiX1mE7ugsMKRz8t4AaABAg,UCdmkuRwirKNkznyn5-pjktw,2025-10-06T17:04:01Z,2025-10-06T17:04:01Z,0,2021/22 😂😂😂😂😂😂,KPz1ZgocW8c,0.9468
UgxaiX1mE7ugsMKRz8t4AaABAg.AHpXcOf1T5tAPwmFEG-zqe,UgxaiX1mE7ugsMKRz8t4AaABAg,UCqvSyrgRAh8xJgds5EZHQYA,2025-11-25T08:37:29Z,2025-11-25T08:37:29Z,0,"To be fair, I don’t really think what he’s saying is wrong? It’s a bad edit. He actually said that arsenal failed to compete in a year where, if they had like the two seasons before, they would’ve won the league. But they didn’t, so it’s a failure. He was being realistic",KPz1ZgocW8c,-0.7612
UgxaiX1mE7ugsMKRz8t4AaABAg.AHpXcOf1T5tAQdBP9aXJ1z,UgxaiX1mE7ugsMKRz8t4AaABAg,UChujVibFGd3Q69uECCLw3FQ,2025-12-12T14:32:36Z,2025-12-12T14:32:36Z,0,​@GEBUD-k4o That would be the biggest club in the world: Real Madrid.,KPz1ZgocW8c,0.0
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAIa9b8xCKbz,UgxaGusXtSHUO3PyIL14AaABAg,UCMZvClEk7XjzFPtJ9uoKJGg,2025-05-26T14:08:02Z,2025-05-26T14:08:02Z,0,Lol he's a huge turd sandwich,KPz1ZgocW8c,0.6249
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAJ2--_94THX,UgxaGusXtSHUO3PyIL14AaABAg,UCuZ_CVBcQwTyk2EpIR2gqqg,2025-06-06T18:53:21Z,2025-06-06T18:53:21Z,22,Bro fr,KPz1ZgocW8c,0.0
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yALQf7_wA2hr,UgxaGusXtSHUO3PyIL14AaABAg,UCMrVmA9mfBojUVcAS7Ry73A,2025-08-05T01:54:45Z,2025-08-05T01:54:45Z,17,Exactly!,KPz1ZgocW8c,0.0
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yALijAamOk58,UgxaGusXtSHUO3PyIL14AaABAg,UCks25o2EGtd875xIsRRubSA,2025-08-12T11:35:41Z,2025-08-12T11:35:41Z,12,Well said 😂,KPz1ZgocW8c,0.6124
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yALuSI_n_5DO,UgxaGusXtSHUO3PyIL14AaABAg,UCQAkXGHrwOPRjMWyQgCspRQ,2025-08-17T00:50:22Z,2025-08-17T00:51:32Z,3,"Ah, poor Arsenal.",KPz1ZgocW8c,-0.4767
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAM9gwy71Yfj,UgxaGusXtSHUO3PyIL14AaABAg,UCfXeDZ2Fw4pZrtAzoZ-Acmw,2025-08-23T08:14:56Z,2025-08-23T08:14:56Z,14,That was goated era with insane title races with city edging on Liverpool,KPz1ZgocW8c,-0.4019
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAMGTID3_HVw,UgxaGusXtSHUO3PyIL14AaABAg,UC1CKWVUvhMucO-kn8K6wpjw,2025-08-25T23:21:36Z,2025-08-25T23:22:42Z,0,"​​​@eze-belix256thats true, those tittle race is far more good and epic than nowadays but win is still a win",KPz1ZgocW8c,0.9371
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAMVKzQP3YJO,UgxaGusXtSHUO3PyIL14AaABAg,UCvhgu4ArG4gtfao6I77l3tA,2025-08-31T17:57:36Z,2025-08-31T17:57:36Z,8,​@eze-belix256 they still had more points than when arsenal won any of their league titles,KPz1ZgocW8c,0.5719
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAN3ZDAQVi8N,UgxaGusXtSHUO3PyIL14AaABAg,UCGgS-KajYBuup0yjTuZzKNg,2025-09-14T19:34:36Z,2025-09-14T19:34:36Z,2,99 points at one stage,KPz1ZgocW8c,0.0
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAN3kuMNSYWI,UgxaGusXtSHUO3PyIL14AaABAg,UCrFUXiEcTAKGjfayQqVHe2g,2025-09-14T21:25:30Z,2025-09-14T21:25:30Z,0,@tawanuthat was win title in 2020,KPz1ZgocW8c,0.5859
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yANQAyqoc42R,UgxaGusXtSHUO3PyIL14AaABAg,UCMjls8S0V25_8RNPl4sHH6w,2025-09-23T14:25:20Z,2025-09-23T14:25:20Z,0,99 points,KPz1ZgocW8c,0.0
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yANQENrapbs1,UgxaGusXtSHUO3PyIL14AaABAg,UCrFUXiEcTAKGjfayQqVHe2g,2025-09-23T14:55:06Z,2025-09-23T14:55:06Z,0,@Fitaaxyare1Fitaaxyarwe won it with 99. 2nd with 92 n 97,KPz1ZgocW8c,0.5719
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yANSkbgMmLS0,UgxaGusXtSHUO3PyIL14AaABAg,UCs4bZOlb4otODjol9nUBYxg,2025-09-24T14:23:57Z,2025-09-24T14:23:57Z,0,Don't think he's forgetting but that was more than two seasons ago. What makes him a fraud? Or is it possible you're projecting a narrative?,KPz1ZgocW8c,-0.7622
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yANSzlh97Qze,UgxaGusXtSHUO3PyIL14AaABAg,UCrFUXiEcTAKGjfayQqVHe2g,2025-09-24T16:36:24Z,2025-09-24T16:36:24Z,0,@SashaWalickiwhether 2 seasons or 4 seasons it still happened and he’s yet to hit that mark,KPz1ZgocW8c,0.0
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAN_XTLJ6V3N,UgxaGusXtSHUO3PyIL14AaABAg,UC1zAf0XyVqhwPMCtD8x-yBg,2025-09-27T14:54:16Z,2025-09-27T14:54:16Z,0,"@Sradenham i dont see a mane and salah in this team yet. that was very special time for liverpool. i dont think it means hes a fraud. i think he must just make you mad, hes done very well with arsenal. i just dont know that the players are there to take them over the top. for that he can take the blame.",KPz1ZgocW8c,-0.4963
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAN_rwyUPp56,UgxaGusXtSHUO3PyIL14AaABAg,UCVlke7BYXWXuY7H_BkBUhNw,2025-09-27T18:01:57Z,2025-09-27T18:01:57Z,0,It's like saying we should've won every other premier league that had the winners getting less that 97 points.,KPz1ZgocW8c,0.8519
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAN_u0F4-GIa,UgxaGusXtSHUO3PyIL14AaABAg,UC16HUbQY_ur4zOX-cVXfm6w,2025-09-27T18:20:01Z,2025-09-27T18:20:01Z,0,"​@adrew22  What do you need?  Prime Ronaldo and prime Messi to show up and save the day?

They have the BEST defensive line with a superb goalkeeper, plenty of world class options and variety in midfield, Saka, Gyokeres, Eze, along with numerous super subs on the bench.  There is no excuse anymore.",KPz1ZgocW8c,0.9543
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yANae486koi4,UgxaGusXtSHUO3PyIL14AaABAg,UCrFUXiEcTAKGjfayQqVHe2g,2025-09-28T01:19:59Z,2025-09-28T01:19:59Z,0,⁠@adrew22he has created his own team over 5yrs and he’s the only person to take the blame.,KPz1ZgocW8c,-0.1027
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAOFkwXueyYi,UgxaGusXtSHUO3PyIL14AaABAg,UCXec4K5mYeyZg7CU_mClPrQ,2025-10-14T09:48:04Z,2025-10-14T09:48:04Z,0,This proves his point you melon,KPz1ZgocW8c,0.0
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAObt1RAg-Z6,UgxaGusXtSHUO3PyIL14AaABAg,UCPFSg2RZrmjwGogvp6ooNeA,2025-10-23T09:21:19Z,2025-10-23T09:21:19Z,0,@eze-belix256 by saying that statement you agree with what he’s saying “you need to be in the right moment” Liverpool lost the title with that many points because it wasn’t the right moment they won the title with less points … critical thinking my friend,KPz1ZgocW8c,0.7239
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAP-WulDaP9P,UgxaGusXtSHUO3PyIL14AaABAg,UCrz77JCA3ckb4E5ONNR7QYA,2025-11-01T23:00:18Z,2025-11-01T23:00:18Z,0,"​@SashaWalickiwhat makes him a fraud is that he knows exactly what he's saying and still doing it. "" if we had rhe prs of last season, we would have 2 premier leagues""...well if liverpool had the pts of the season before that, then Arssnal wouldn't have 2 premier leagues , they'll come second again. He's an absolute fraud.  Right moment at rhe right place is like saying "" during 2013 if we had the points we did in 2016 , then we would have another premier league"". What a stupid comment by you and Arteta.",KPz1ZgocW8c,-0.8591
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAQA5DYNrTbH,UgxaGusXtSHUO3PyIL14AaABAg,UCdNzNnhUayEH1XkIOrbzTTA,2025-11-30T22:01:23Z,2025-11-30T22:01:23Z,0,"You’re missing the point. 

It’s a completely irrelevant statement.

If you win the title you are naturally in the right moment in the right place - you won the title. Completely obvious statement. 

When you consider what he’s implying by it: 

You can’t just pick the lowest title winning season and say ‘every team who beat that point tally should have won a PL’

Context is kind of a factor here - strength of opponents, injuries, change of personnel and managers and how they work etc. 

Liverpool may not have had much real competition during the latter end of last season, where they played as poorly as beginning of this season and got away with it, but each time they came second Man City were also on fire basically in their prime era.

Arsenal have no teams winning consistently this season. Liverpool have totally folded at least temporarily and city are not yet winning consistently enough, hopefully they make it a tight race though.

Back to the topic, yeah you have to be at the right place at the right time but some places are easier or harder to reach at certain times. 

Liverpool got a fairly easy title but other than Rodri being injured that is not their fault. 

Arsenal getting the same if not easier this season but at least Liverpool got some solid excuses with all the changes imo. 

Liverpool and Man City duking it out for the title was different though - both teams were in their prime at the same time. Arsenal are peaking on their own.",KPz1ZgocW8c,0.6716
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAQA5WhxmMsL,UgxaGusXtSHUO3PyIL14AaABAg,UC9Ql-np6KtFuq_jootB7Qmw,2025-11-30T22:03:59Z,2025-11-30T22:03:59Z,0,@chriscooper4205I’m not reading all that,KPz1ZgocW8c,0.0
UgxaGusXtSHUO3PyIL14AaABAg.AI4F9DBNr7yAQIyzj--na1,UgxaGusXtSHUO3PyIL14AaABAg,UCW18e_bjPG05pboHl21H-0A,2025-12-04T08:51:21Z,2025-12-04T08:51:21Z,0,​@SashaWalickiI don't understand your comment . Bad grammar,KPz1ZgocW8c,-0.5423
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AHpxwFIFr-k,UgwQaYgz66VfF0zaNNh4AaABAg,UC_WCvJx9-rTP3prcG5LhoFA,2025-05-07T20:53:46Z,2025-05-07T20:53:46Z,11,Arteta seems pretty special to me😂,KPz1ZgocW8c,0.8316
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AHtZFoSGuiM,UgwQaYgz66VfF0zaNNh4AaABAg,UCpOopKkPOtmoFrWdLiNSUqQ,2025-05-09T06:26:21Z,2025-05-09T06:26:21Z,4,Klopp - the normal one 🤓,KPz1ZgocW8c,-0.296
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AHu3LAo8kj2,UgwQaYgz66VfF0zaNNh4AaABAg,UCsFa34w6OriraJ17jQUHjNQ,2025-05-09T11:06:42Z,2025-05-09T11:06:42Z,1,🤣🤣🤣🤣,KPz1ZgocW8c,0.9153
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AHuNY91xk8i,UgwQaYgz66VfF0zaNNh4AaABAg,UCCJzrRoMWCheZb93TiTWhlA,2025-05-09T14:03:14Z,2025-05-09T14:03:14Z,15,Arteta - the second one,KPz1ZgocW8c,0.0
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AHuQtbkhIX2,UgwQaYgz66VfF0zaNNh4AaABAg,UCddpAaZmJFLpGhxOKM9SlPQ,2025-05-09T14:32:31Z,2025-05-09T14:32:31Z,5,Arteta- the Delusional One,KPz1ZgocW8c,0.0
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AHxPEHr32Rs,UgwQaYgz66VfF0zaNNh4AaABAg,UCZ5IryLwt883xh1VBVuhP1Q,2025-05-10T18:15:43Z,2025-05-10T18:15:43Z,0,Special needs! ​@Carl_18,KPz1ZgocW8c,0.4574
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AHyqsyWfh77,UgwQaYgz66VfF0zaNNh4AaABAg,UCHus6fl_hUBBKErkmnlbhFg,2025-05-11T07:45:19Z,2025-05-11T07:45:19Z,1,Successor of the specialist in failure aka Arsene Wenger.I am not the one calling him that argue with Mourinho.,KPz1ZgocW8c,-0.5859
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AI0WqwhRZF9,UgwQaYgz66VfF0zaNNh4AaABAg,UCi0GXBzLCYM38I82NUQuRlw,2025-05-12T08:39:16Z,2025-05-12T08:39:16Z,0,Ok and he’s a great manager,KPz1ZgocW8c,0.743
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AJfqb0KX6gT,UgwQaYgz66VfF0zaNNh4AaABAg,UCCLPdGDu_Kw0qWHjr3FNcwg,2025-06-22T15:40:05Z,2025-06-22T15:40:05Z,0,The wondering one,KPz1ZgocW8c,0.0
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AL2MtPqQCCz,UgwQaYgz66VfF0zaNNh4AaABAg,UCCGcVn7TEmVmRtJVDjEmJjA,2025-07-26T15:24:53Z,2025-07-26T15:24:53Z,1,"Mourinho - the sack one. 

Sacked by every team he ever coached😂.",KPz1ZgocW8c,0.4404
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0ALKOzBrkLrq,UgwQaYgz66VfF0zaNNh4AaABAg,UCMRU11zxE0w48zuh6PCXmNA,2025-08-02T15:29:29Z,2025-08-02T15:29:29Z,0,"I think Arteta, is in the right moment and the right place 😂😂😂 
❤Liverpool❤ 💪🏼💪🏼💪🏼💪🏼",KPz1ZgocW8c,0.9169
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0ALrwTbgACJW,UgwQaYgz66VfF0zaNNh4AaABAg,UCRr2DYyV6eam-bLOk2THTgw,2025-08-16T01:25:02Z,2025-08-16T01:25:02Z,0,Both r nothing fact,KPz1ZgocW8c,0.0
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AMAFxR5EG9Z,UgwQaYgz66VfF0zaNNh4AaABAg,UC1dI0FxU0KJ-PK-TZpLcFpQ,2025-08-23T13:29:35Z,2025-08-23T13:29:35Z,0,​@MDTOUFIKHASANJONY-r1jcry more kids 😅🤣🤣,KPz1ZgocW8c,0.8473
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0AN3h2cbSZ2j,UgwQaYgz66VfF0zaNNh4AaABAg,UCRKPFttX4Sq4dftuDXQUPMw,2025-09-14T20:51:48Z,2025-09-14T20:51:48Z,0,Delusional one😂😂,KPz1ZgocW8c,0.7003
UgwQaYgz66VfF0zaNNh4AaABAg.AHpfLYTiTs0ANJ-gqXVx5f,UgwQaYgz66VfF0zaNNh4AaABAg,UCJGbtnKp2jmUrXYytesu0QA,2025-09-20T19:32:04Z,2025-09-20T19:32:04Z,0,The dumb one,KPz1ZgocW8c,-0.5106
UgzuIVH1bDR6nuvUDHR4AaABAg.AHpRf8cPNSJAHq5_AAVCWU,UgzuIVH1bDR6nuvUDHR4AaABAg,UC7ikPxt0cE2w6cPCOXP56Yw,2025-05-07T22:09:16Z,2025-05-07T22:09:16Z,9,Exactly 😂😂😂,KPz1ZgocW8c,0.8271
UgzuIVH1bDR6nuvUDHR4AaABAg.AHpRf8cPNSJAHrOAw9q7P5,UgzuIVH1bDR6nuvUDHR4AaABAg,UCsym0-5zvpp6VLooICMWXrA,2025-05-08T10:11:05Z,2025-05-08T10:11:05Z,6,"​@Liverpool_YNWA12345 Come on give arteta a break, they will be sponsored by ""Kit Kat"" next season",KPz1ZgocW8c,0.0
UgzuIVH1bDR6nuvUDHR4AaABAg.AHpRf8cPNSJAHrxmQSFHMN,UgzuIVH1bDR6nuvUDHR4AaABAg,UC7ikPxt0cE2w6cPCOXP56Yw,2025-05-08T15:30:54Z,2025-05-08T15:30:54Z,5,@Rocky0Road 🤣🤣🤣🤣,KPz1ZgocW8c,0.9153
UgzuIVH1bDR6nuvUDHR4AaABAg.AHpRf8cPNSJAHsCr_badgi,UgzuIVH1bDR6nuvUDHR4AaABAg,UCbimBTDEgB79edD3ITr70HA,2025-05-08T17:51:25Z,2025-05-08T17:51:25Z,4,"So if you think about it, Slot would have had five in a row if he'd joined four years earlier.",KPz1ZgocW8c,0.0
UgzuIVH1bDR6nuvUDHR4AaABAg.AHpRf8cPNSJAHsDb7mJiWn,UgzuIVH1bDR6nuvUDHR4AaABAg,UC7ikPxt0cE2w6cPCOXP56Yw,2025-05-08T17:57:55Z,2025-05-08T17:57:55Z,2,@protocolsoftheridersofdurian exactly,KPz1ZgocW8c,0.0
UgzuIVH1bDR6nuvUDHR4AaABAg.AHpRf8cPNSJAM8jNGeEAO_,UgzuIVH1bDR6nuvUDHR4AaABAg,UCwWzOsGdCKRyU3ypdk2GRwQ,2025-08-22T23:16:55Z,2025-08-22T23:16:55Z,1,Arteta is so banal to listen to,KPz1ZgocW8c,0.0
UgzKaV9am5Yg8Sy-hHJ4AaABAg.AHpSXuHV6TwAI0y9ZQ3nwI,UgzKaV9am5Yg8Sy-hHJ4AaABAg,UCXohx2pt_-cz93iX6fBryjw,2025-05-12T12:46:36Z,2025-05-12T12:46:36Z,4,😂😂,KPz1ZgocW8c,0.7003
UgzKaV9am5Yg8Sy-hHJ4AaABAg.AHpSXuHV6TwAI41J_TIVIa,UgzKaV9am5Yg8Sy-hHJ4AaABAg,UCmWVNghd4lSqXmD09MmglNw,2025-05-13T17:20:39Z,2025-05-13T17:20:39Z,5,This arteta guy is on something. Is crack legal there😂😂😂😂,KPz1ZgocW8c,0.9022
UgzKaV9am5Yg8Sy-hHJ4AaABAg.AHpSXuHV6TwAIaT2ol_vzM,UgzKaV9am5Yg8Sy-hHJ4AaABAg,UC5vY_1AoL72ne6dufc5m1cw,2025-05-26T16:57:58Z,2025-05-26T16:57:58Z,3,Brilliant 😂,KPz1ZgocW8c,0.7717
UgzHqrLB0FSMrOEBDMp4AaABAg.AHpa1pH88YVAHxXuJxQ3Vc,UgzHqrLB0FSMrOEBDMp4AaABAg,UCoY5AwAhpZmjU6xy3NBCm1Q,2025-05-10T19:31:30Z,2025-05-10T19:31:30Z,0,"""...Ooohhhh.... you're arrrd, showin off cos of the ... 👉 📽️...""",KPz1ZgocW8c,0.0
Ugy_1gm_Tq7P8AgBJ-J4AaABAg.AI_kJaEWVWRAN3ZN0P5EbD,Ugy_1gm_Tq7P8AgBJ-J4AaABAg,UCGgS-KajYBuup0yjTuZzKNg,2025-09-14T19:35:57Z,2025-09-14T19:35:57Z,1,😂😂😂,KPz1ZgocW8c,0.8271
Ugy_1gm_Tq7P8AgBJ-J4AaABAg.AI_kJaEWVWRAPsfqzAPvDH,Ugy_1gm_Tq7P8AgBJ-J4AaABAg,UCqSG-L_ttDx0E594VMAnXZg,2025-11-23T18:24:38Z,2025-11-23T18:24:38Z,0,Lmaooooooo,KPz1ZgocW8c,0.0
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHpTyhxMM31,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCJe1jxocDpyhvdu2_RjYofA,2025-05-07T16:23:13Z,2025-05-07T16:23:13Z,6,He did. He does. Liverpool have been talking about how many points they got for finishing 2nd since the moment it happened.,KPz1ZgocW8c,0.0
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHpYstxpP7L,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UC04uhe48AOg3As-BvUV3NEw,2025-05-07T17:06:07Z,2025-05-07T17:06:07Z,21,"​@kb5509 And Arsenal fans have been mocking them for that ever since, yet here's their holy manager talking in the exact same way",KPz1ZgocW8c,-0.4019
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHpZ92pUVys,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCJe1jxocDpyhvdu2_RjYofA,2025-05-07T17:08:28Z,2025-05-07T17:08:28Z,0,@NotoriousHeIsComeOn so they did then? L. O. L.,KPz1ZgocW8c,0.0
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHp_E6KEjN5,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCJe1jxocDpyhvdu2_RjYofA,2025-05-07T17:17:53Z,2025-05-07T17:17:53Z,0,@NotoriousHeIsComeOn they did bore on about getting a load of points finishing second. Is that not an absolute fact?,KPz1ZgocW8c,-0.25
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHpb_7pCipm,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCJe1jxocDpyhvdu2_RjYofA,2025-05-07T17:38:22Z,2025-05-07T17:38:22Z,0,@NotoriousHeIsComeOn they weren't using it as an excuse prior to winning the 1 league title? Or are we rewriting history now?,KPz1ZgocW8c,0.6199
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHpr6BHmAJJ,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCtqg2-4TnP5g9Hg2j1j5HlA,2025-05-07T19:54:06Z,2025-05-07T19:54:06Z,0,"He’s a tedious bore ,just concentrate on your own team and more importantly your hair dye,just for Arteta",KPz1ZgocW8c,0.1513
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHprkzGtNWI,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UC54bfCnViwEiciWO1uJuf5w,2025-05-07T19:59:48Z,2025-05-07T19:59:48Z,3,115 charges trumps 97 points 8 days a week,KPz1ZgocW8c,-0.2732
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHq41Oc9RIk,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCcehH95PSDdofDl4WRLZ1AQ,2025-05-07T21:55:46Z,2025-05-07T21:55:46Z,0,"Well yes he does and rightly so. It’s not bullsht when it’s just a reasonable observation, only when used as an excuse.",KPz1ZgocW8c,0.6249
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHqQ_sKKbrl,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCBydlhgGq8AXVyYnjdn45cA,2025-05-08T01:12:51Z,2025-05-08T01:12:51Z,3,​@kb5509yes but they used that 97 point league loss but won the UCL that same season so could have been a double next season won the prem with 99 there's levels,KPz1ZgocW8c,0.8462
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHrB1lnlQcZ,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCWYzh45i8vnjyQOia-UK_aA,2025-05-08T08:16:14Z,2025-05-08T08:16:14Z,0,"@kb5509they lost it with more points then arsenal have ever achieved in a season big difference, we can still beat your highest ever points tally this season and Artetas waffling this crap😂 proper mincer",KPz1ZgocW8c,-0.34
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHrC_m0PQbj,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCJe1jxocDpyhvdu2_RjYofA,2025-05-08T08:29:45Z,2025-05-08T08:29:45Z,0,"@Kay-98  it couldn't be a tinier difference. 

Who is ""your""? Some people don't bang on about their own team all day every day.",KPz1ZgocW8c,0.0
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHrGI0XmmXh,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCLIjBvaX-fwzvD88ZM0vxUQ,2025-05-08T09:02:09Z,2025-05-08T09:02:09Z,0,The last team that won the league with 80 points below was man United and that was in the year 1998-1999. That's 26years ago. Teams have always won it with 80 points and above ever since then. What's arteta saying? I think he's been delusional,KPz1ZgocW8c,0.8807
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AHzMxqzZMsX,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UChQHxjMDTDmKxEUFcBCMy8A,2025-05-11T12:34:20Z,2025-05-11T12:34:20Z,0,"​@kb5509Saying we had great points and pushed City to the end was okay, but a Manager to come out and say with this points we have 2 premier leagues is just stupid now! Come on",KPz1ZgocW8c,-0.4389
Ugx-GFgLf0MkWc9E0Dl4AaABAg.AHpR_Oyvyr5AIBgkusV_ZX,Ugx-GFgLf0MkWc9E0Dl4AaABAg,UCxA1M3cmCns3uvP40yrUIcw,2025-05-16T16:46:12Z,2025-05-16T16:46:12Z,0,​@kb5509the fans not Jurgen Klopp 😂 this dude is a sore loser,KPz1ZgocW8c,-0.4588
UgySDCD_cnApBAJBFzh4AaABAg.AHpUNy5FVmuAHpd_ajkxmM,UgySDCD_cnApBAJBFzh4AaABAg,UCwJoF4PTQtPITRg3wig-vug,2025-05-07T17:55:55Z,2025-05-07T17:55:55Z,9,Over his dead body,KPz1ZgocW8c,-0.6486
UgySDCD_cnApBAJBFzh4AaABAg.AHpUNy5FVmuAHq37BvlMbD,UgySDCD_cnApBAJBFzh4AaABAg,UCqESuu9bli-CN81_T7gRv6A,2025-05-07T21:47:50Z,2025-05-07T21:47:50Z,0,"He’s f*cking delusional. 
😂",KPz1ZgocW8c,0.4404
UgySDCD_cnApBAJBFzh4AaABAg.AHpUNy5FVmuAHq5JYd1KZr,UgySDCD_cnApBAJBFzh4AaABAg,UCE5lCLIq6sdDLc5x6Wy6FCw,2025-05-07T22:06:59Z,2025-05-07T22:06:59Z,0,​@Bossman-OGwhen's the funeral,KPz1ZgocW8c,-0.3612
UgySDCD_cnApBAJBFzh4AaABAg.AHpUNy5FVmuAHqLZ-3JoEe,UgySDCD_cnApBAJBFzh4AaABAg,UC0G4RVB20QjJR5oZaxIUOSw,2025-05-08T00:28:54Z,2025-05-08T00:28:54Z,14,And if we had the 90+ points in any of the other 19 years we would have won the title 19 more times.... Arteta logic,KPz1ZgocW8c,0.5719
UgySDCD_cnApBAJBFzh4AaABAg.AHpUNy5FVmuAHqvOSoj2Ku,UgySDCD_cnApBAJBFzh4AaABAg,UCoSCQ7PISh3Bc-iY-2cAsvg,2025-05-08T05:50:47Z,2025-05-08T05:50:47Z,7,liverpool also lost the league on 99 points City got 100 a few seasons to go liverpool still have 4 no meaning  marches left,KPz1ZgocW8c,-0.5423
UgySDCD_cnApBAJBFzh4AaABAg.AHpUNy5FVmuAHrjRsUpa-_,UgySDCD_cnApBAJBFzh4AaABAg,UCAsdNOXXZVDHWzoZ0Nab4gw,2025-05-08T13:25:38Z,2025-05-08T13:25:38Z,2,"Absolutely, wow what insane logic to come out with ,maybe now gunner fans will know what is was like having to listen to BRodgers for liverpool fans",KPz1ZgocW8c,0.5617
