reply_id,parent_comment_id,author_channel_id,published_at,updated_at,reply_like_count,text,video_id,sent_compound
UgxFgvZ1FASnwdfgziV4AaABAg.AOThEZfxaAhAOTyfcmKVbw,UgxFgvZ1FASnwdfgziV4AaABAg,UCmuPDkaQISq3MjJpa6JJjmQ,2025-10-19T22:17:28Z,2025-10-19T22:17:28Z,12,They play it every commercial break he may as well have,cWgBs2I51_w,0.5423
UgxFgvZ1FASnwdfgziV4AaABAg.AOThEZfxaAhAOWvUQK6y2U,UgxFgvZ1FASnwdfgziV4AaABAg,UCHo6UjoOtW60GMOFmm-qMJg,2025-10-21T01:47:18Z,2025-10-21T01:47:18Z,0,😂😂😂,cWgBs2I51_w,0.8271
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTZUz2dETW,Ugx4mg7PjClLrUPPv6J4AaABAg,UCmciGGIsVksCVi8n9I1-hNQ,2025-10-19T18:28:41Z,2025-10-19T18:28:41Z,10,Yep,cWgBs2I51_w,0.296
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOT_iXCb-l1,Ugx4mg7PjClLrUPPv6J4AaABAg,UC6k-0_nTu-z_9sFm1NyoOOg,2025-10-19T18:39:24Z,2025-10-19T18:39:24Z,39,Fantastic performance? They had 3 balls to the post and a huge miss by gakpo. I would say super lucky,cWgBs2I51_w,0.9001
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTaZeNSxlN,Ugx4mg7PjClLrUPPv6J4AaABAg,UCBQcYpqW6iMeVWkAT3Ts6Mw,2025-10-19T18:46:48Z,2025-10-19T18:46:48Z,69,@Blue-nm9qp United hit the post too.,cWgBs2I51_w,0.4215
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTaZnsKUbe,Ugx4mg7PjClLrUPPv6J4AaABAg,UCP2xVBOCI--LnOwiw7z6_6w,2025-10-19T18:46:49Z,2025-10-19T18:46:49Z,34,"Disregard the crying moaning excuses, United did fantastic. I actually have tears in my eyes even now.",cWgBs2I51_w,-0.0258
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTaa8xhEXg,Ugx4mg7PjClLrUPPv6J4AaABAg,UCaACGHIrqAVDPT0JVNOvbKw,2025-10-19T18:47:00Z,2025-10-19T18:47:00Z,0,game was scripted,cWgBs2I51_w,0.0
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTb7XDxSOS,Ugx4mg7PjClLrUPPv6J4AaABAg,UCCf-1ZiZiJIwYnuHUkfc3tw,2025-10-19T18:51:42Z,2025-10-19T18:51:42Z,3,It was an alright performance at least we showed heart,cWgBs2I51_w,0.7351
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTcXVf94dr,Ugx4mg7PjClLrUPPv6J4AaABAg,UCWAEycxkImuP4D7EGV33LJA,2025-10-19T19:03:59Z,2025-10-19T19:03:59Z,2,Win after win after this 😂,cWgBs2I51_w,0.8885
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTcYMJtV2W,Ugx4mg7PjClLrUPPv6J4AaABAg,UCSyXhG3IJAV66J27qmn-53w,2025-10-19T19:04:06Z,2025-10-19T19:04:06Z,2,@Blue-nm9qpUnited should’ve had 2-3 before half time,cWgBs2I51_w,0.0
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTca1_bQs9,Ugx4mg7PjClLrUPPv6J4AaABAg,UCJc0H6QdGKla8VF46QsRl1g,2025-10-19T19:04:28Z,2025-10-19T19:04:28Z,2,@jabrondestoroyah And VAR tried to cancel out goals Li-VAR-pool conceded.,cWgBs2I51_w,-0.25
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTcaMbG4Gi,Ugx4mg7PjClLrUPPv6J4AaABAg,UCz9i1dILvY0F6UPI-CUokhA,2025-10-19T19:04:30Z,2025-10-19T19:04:30Z,4,@allansmith 😂😂 lol game was scripted are you watching efootball or fifa 😂😂,cWgBs2I51_w,0.9246
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTd4zGMOHa,Ugx4mg7PjClLrUPPv6J4AaABAg,UCmzmehmzaNaKP1ouhOa22VQ,2025-10-19T19:08:49Z,2025-10-19T19:08:49Z,2,@Blue-nm9qpbro stop crying United played very well,cWgBs2I51_w,0.3167
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTeXX6VXMY,Ugx4mg7PjClLrUPPv6J4AaABAg,UCCJsqQE2pdFGVy5rZ4PpGXw,2025-10-19T19:21:27Z,2025-10-19T19:21:27Z,2,"@Blue-nm9qp Right… I’m sure if United had the same performance, you’d say Liverpool were lucky, right?",cWgBs2I51_w,0.7845
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTfZ-qCtWf,Ugx4mg7PjClLrUPPv6J4AaABAg,UC9MtyDhtm0nyhyrY1w4x19w,2025-10-19T19:30:24Z,2025-10-19T20:38:24Z,1,The gods of football were shining on United today. I know it’s part of football but who knows what would’ve happened if Gakpo converted a couple of his chances .,cWgBs2I51_w,0.4767
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTla1MqB_n,Ugx4mg7PjClLrUPPv6J4AaABAg,UCBOtjCbtTdeElhlxBSXaZmA,2025-10-19T20:23:06Z,2025-10-19T20:23:06Z,0,@Blue-nm9qp Lucky won't come without try. Liverpool was also lucky some of there matches since 25-26 campaign ended in their favor.,cWgBs2I51_w,0.8074
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTn0qlt8Nm,Ugx4mg7PjClLrUPPv6J4AaABAg,UCO3rVx-kWJmC73dUCsDyGsw,2025-10-19T20:35:38Z,2025-10-19T20:35:38Z,0,@EzekielXRageyep Liverpool should have easily won this,cWgBs2I51_w,0.7269
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTqXJk2IHz,Ugx4mg7PjClLrUPPv6J4AaABAg,UCOop8mMT2r1ecYeD3Jb1wWw,2025-10-19T21:06:17Z,2025-10-19T21:06:17Z,0,9,cWgBs2I51_w,0.0
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTryRsEaaD,Ugx4mg7PjClLrUPPv6J4AaABAg,UCm9pRppvKaw6BjDyYgUoXfw,2025-10-19T21:18:52Z,2025-10-19T21:18:52Z,0,Yahoo,cWgBs2I51_w,0.0
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOTuUs0NYTK,Ugx4mg7PjClLrUPPv6J4AaABAg,UCuWgId5BRbmT2aDXVCmKz9g,2025-10-19T21:40:54Z,2025-10-19T21:40:54Z,2,"I wouldn’t say their performance was fantastic , they would’ve lost if Gakpos finishing was a bit better",cWgBs2I51_w,0.6369
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOVQ7pcYkCN,Ugx4mg7PjClLrUPPv6J4AaABAg,UCm9pRppvKaw6BjDyYgUoXfw,2025-10-20T11:45:21Z,2025-10-20T11:45:21Z,0,"11 years awaiting, finally Manchester United beat Liverpool at Anfield",cWgBs2I51_w,0.4215
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOVZQBIzrEF,Ugx4mg7PjClLrUPPv6J4AaABAg,UCFCvTVk2fl4l9hS19Z9cmEA,2025-10-20T13:06:30Z,2025-10-20T13:06:30Z,0,"Reds are bringing out the best in their opponents. Palace, Chelsea and Man U all stepped up their game big time against Liverpool.",cWgBs2I51_w,0.6369
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOVihPqPyBu,Ugx4mg7PjClLrUPPv6J4AaABAg,UCfGzL97qG7Zrxyuo3SscT3w,2025-10-20T14:36:23Z,2025-10-20T14:36:23Z,0,There’s no such thing as getting lucky lol. United scored 2 Liverpool scored 1 end of discussion,cWgBs2I51_w,0.7351
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOYkbI00hcA,Ugx4mg7PjClLrUPPv6J4AaABAg,UCpiX6SUQN7-6P0bNaSoh0Mg,2025-10-21T18:50:44Z,2025-10-21T18:50:44Z,0,10yrs wow,cWgBs2I51_w,0.5859
Ugx4mg7PjClLrUPPv6J4AaABAg.AOTYnHn3lmsAOceblRymQ4,Ugx4mg7PjClLrUPPv6J4AaABAg,UCfSPfokln1-gmBDGBMjQHuw,2025-10-23T16:34:35Z,2025-10-23T16:34:35Z,0,@Blue-nm9qp exactly my thought,cWgBs2I51_w,0.0
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTZOwuXeM2,UgxKc2v1RqC8NWT_IQ94AaABAg,UCQkCJmVcrpMURJzkMm2yu9w,2025-10-19T18:27:51Z,2025-10-19T18:27:51Z,4,He is still gash,cWgBs2I51_w,0.0
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOT_c9JZ99-,UgxKc2v1RqC8NWT_IQ94AaABAg,UCiFmrLmTFPnJYsdTNrnb8RA,2025-10-19T18:38:32Z,2025-10-19T18:38:32Z,46,@Gmossy11 No he is the GOAT 🐐🐐,cWgBs2I51_w,-0.296
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTa9wCbWYb,UgxKc2v1RqC8NWT_IQ94AaABAg,UCkqb-WO6VxDVA050TRGkUpw,2025-10-19T18:43:17Z,2025-10-19T18:43:17Z,30,Put him up there instead of cuhna or mount😂😂,cWgBs2I51_w,0.7003
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTaGyaBcHP,UgxKc2v1RqC8NWT_IQ94AaABAg,UCCC9_8F0DkPeFOTk_RCTdDA,2025-10-19T18:44:15Z,2025-10-19T18:44:15Z,14,"He was the main part of the defense that leaked in record amounts of goals, finishing 8th and 14th place",cWgBs2I51_w,-0.2023
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTb3nWdCuJ,UgxKc2v1RqC8NWT_IQ94AaABAg,UC3cScfAhRCsfiVSG_2U5pjg,2025-10-19T18:51:11Z,2025-10-19T18:51:11Z,1,"​@rvolv3737 exactly, Goat Sir Maguire",cWgBs2I51_w,0.0
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTdOV4uUmx,UgxKc2v1RqC8NWT_IQ94AaABAg,UCExeM20QVjPIcuZaeJN8H4A,2025-10-19T19:11:29Z,2025-10-19T19:11:29Z,39,He decided to work hard and not behave like rashford. He has lost weight and is more tenacious,cWgBs2I51_w,-0.5873
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTdU_dmwUV,UgxKc2v1RqC8NWT_IQ94AaABAg,UCgtpPETr8YBpLanupMedHTw,2025-10-19T19:12:19Z,2025-10-19T19:51:52Z,21,@natef1212 he was also apart of the same defense under ole with victor lindelof as his partner and they finished 2/4 multiple times. Use ur thick head once in a while,cWgBs2I51_w,0.128
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTfN-63LQJ,UgxKc2v1RqC8NWT_IQ94AaABAg,UC7fE3LYXRsW8tcYX8KTBI9g,2025-10-19T19:28:45Z,2025-10-19T19:28:45Z,2,Being a bottom half team'll do that,cWgBs2I51_w,0.0
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTh1VmAxK7,UgxKc2v1RqC8NWT_IQ94AaABAg,UCt6JpllyC0OCTXsSt2XIUWA,2025-10-19T19:43:18Z,2025-10-19T19:43:18Z,9,Just wait until he goes to Napoli and gets a Ballon Dor,cWgBs2I51_w,0.0
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTh7Ln2vfP,UgxKc2v1RqC8NWT_IQ94AaABAg,UCOTJeyA2WjiY8C1DaIkB-eQ,2025-10-19T19:44:06Z,2025-10-19T19:44:06Z,1,it was the pressure of the armband,cWgBs2I51_w,-0.296
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTiSISqpHK,UgxKc2v1RqC8NWT_IQ94AaABAg,UCrEKJzNq0OywxkvnZ-1PFGg,2025-10-19T19:55:42Z,2025-10-19T19:55:42Z,8,"@Good_boy12345 oh shut up Rashford didn’t force himself out of the club, they got rid of him even though he always showed up and tried to",cWgBs2I51_w,0.0
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTjIXD0Jfi,UgxKc2v1RqC8NWT_IQ94AaABAg,UCExeM20QVjPIcuZaeJN8H4A,2025-10-19T20:03:06Z,2025-10-19T20:03:06Z,3,​@captaincozy4523 got rid of him because of bad attitude. Maguire did the opposite,cWgBs2I51_w,-0.5423
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTjm1D_IqQ,UgxKc2v1RqC8NWT_IQ94AaABAg,UCrEKJzNq0OywxkvnZ-1PFGg,2025-10-19T20:07:16Z,2025-10-19T20:07:16Z,3,"@Good_boy12345 no, because he wasn’t playing well 🤷🏾‍♂️ now he’s playing well at a better club, where are those attitude problems??",cWgBs2I51_w,0.7476
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTltjcnfvq,UgxKc2v1RqC8NWT_IQ94AaABAg,UCATS4-tBhdFQZql-3dq63lg,2025-10-19T20:25:48Z,2025-10-19T20:25:48Z,0,"@oggalaxyxxryuma7702yea he isn’t a bad player, I think he’s just above average. People hate too much",cWgBs2I51_w,-0.802
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTqvEnwH69,UgxKc2v1RqC8NWT_IQ94AaABAg,UCExeM20QVjPIcuZaeJN8H4A,2025-10-19T21:09:41Z,2025-10-19T21:09:41Z,3,"​@captaincozy4523 recently, he was late for training, and he was benched 😂. Wait until he gets a permanent deal😂. He is trying to leave united so he will try to play good",cWgBs2I51_w,0.9136
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTqyGWaXux,UgxKc2v1RqC8NWT_IQ94AaABAg,UCExeM20QVjPIcuZaeJN8H4A,2025-10-19T21:10:06Z,2025-10-19T21:10:06Z,1,​@SuqMaDiqHohe is a mediocre player,cWgBs2I51_w,0.0
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTs12W5cZk,UgxKc2v1RqC8NWT_IQ94AaABAg,UCm9pRppvKaw6BjDyYgUoXfw,2025-10-19T21:19:21Z,2025-10-19T21:19:21Z,0,"Finally, Man United win for revenge over Liverpool",cWgBs2I51_w,0.4939
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOTuoBMhgtz,UgxKc2v1RqC8NWT_IQ94AaABAg,UCt9lp1TWrqB4Fl4j4kZbKOg,2025-10-19T21:43:41Z,2025-10-19T21:43:41Z,0,"It's really weird, I stopped watching premier League a couple years ago, now coming back it's like whiplash seeing all of these Maguire supporters LOL it's insane",cWgBs2I51_w,0.4725
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOU6rjrWw4H,UgxKc2v1RqC8NWT_IQ94AaABAg,UCeYPAxu54NdJNXzDvVVU5og,2025-10-19T23:37:45Z,2025-10-19T23:37:45Z,1,You spent enough to build a stadium on mars and here we are w Maguire as ur goal scoring hero man 😆😆,cWgBs2I51_w,0.8225
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOUA6a2Qg22,UgxKc2v1RqC8NWT_IQ94AaABAg,UC1dFiDfu6rc5ubzdqZRX9Iw,2025-10-20T00:06:08Z,2025-10-20T00:06:08Z,0,He is a better striker than centerback,cWgBs2I51_w,0.4404
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOUGoEpUliZ,UgxKc2v1RqC8NWT_IQ94AaABAg,UCS6Ba_fCsPhZ_stfW2sF0bQ,2025-10-20T01:04:40Z,2025-10-20T01:04:40Z,0,@captaincozy4523look at his face。 that dude clearly had alcohol issue.,cWgBs2I51_w,0.4019
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOUX-SFFFGY,UgxKc2v1RqC8NWT_IQ94AaABAg,UCPd9_M27CMzSBiJJspMOq7g,2025-10-20T03:26:08Z,2025-10-20T03:26:08Z,0,Bro thinks he’s on the team 😂,cWgBs2I51_w,0.4404
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOVfArLSBf2,UgxKc2v1RqC8NWT_IQ94AaABAg,UC1IRZbl3OrVvFae9qLYNZMg,2025-10-20T14:05:35Z,2025-10-20T14:05:35Z,0,"Honestly im ready for the whole Man U redemption ark lol. It was great seeing them fumble for a while, but they've suffered enough. A comeback story is now queued up.",cWgBs2I51_w,0.2263
UgxKc2v1RqC8NWT_IQ94AaABAg.AOTYsEzrnGpAOYki2rfLg8,UgxKc2v1RqC8NWT_IQ94AaABAg,UCpiX6SUQN7-6P0bNaSoh0Mg,2025-10-21T18:51:40Z,2025-10-21T18:51:40Z,0,If Maggie is united game changer that’s a dead club,cWgBs2I51_w,-0.3612
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOT_lkUOVLg,UgwZi5qITWovbfQkiPN4AaABAg,UCmRpaWFp966kJUiVz-AiLvA,2025-10-19T18:39:51Z,2025-10-19T18:39:51Z,167,3 more to save poor Frank,cWgBs2I51_w,0.0296
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOTa7JnU5K3,UgwZi5qITWovbfQkiPN4AaABAg,UCs_qVufJQ4WQTyZu5N25RSQ,2025-10-19T18:42:56Z,2025-10-19T18:42:56Z,77,I have a feeling that someone finally can get a haircut,cWgBs2I51_w,0.128
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOTaW6QJJPH,UgwZi5qITWovbfQkiPN4AaABAg,UCl33H2e4cbTtHwAD5ez8xng,2025-10-19T18:46:19Z,2025-10-19T18:46:19Z,80,"@ThuyTran-99they are going to win against all big 6, and somehow lose against burnley😂😂",cWgBs2I51_w,0.7845
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOTae6G_tNz,UgwZi5qITWovbfQkiPN4AaABAg,UCZJdDPj_pr349BqwP4AxGvw,2025-10-19T18:47:32Z,2025-10-19T18:47:32Z,5,​@ThuyTran-99losing the next one😅,cWgBs2I51_w,0.3612
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOTapuT6vJy,UgwZi5qITWovbfQkiPN4AaABAg,UCyjRx1oy0O9I1TjZYx7eiyg,2025-10-19T18:49:09Z,2025-10-19T18:49:25Z,3,Well he finally has the side he wants and has only had a little time with said side to get his vision to reality.  Honestly we’re right on schedule if you ask me.,cWgBs2I51_w,0.7269
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOTcgRBrxmD,UgwZi5qITWovbfQkiPN4AaABAg,UCXs2JWDoQ4VMylyrdkRmzWA,2025-10-19T19:05:20Z,2025-10-19T19:05:20Z,3,​@HarryClarke-s6vArsenal beat them,cWgBs2I51_w,0.0
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOTdtmxLef7,UgwZi5qITWovbfQkiPN4AaABAg,UCBY_jhw80wot51hEp1GPKFw,2025-10-19T19:15:54Z,2025-10-19T19:15:54Z,0,3 more hahaha,cWgBs2I51_w,0.5984
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOTg2YZzPha,UgwZi5qITWovbfQkiPN4AaABAg,UC0wdXd3vvXhgxCSP42YhGmg,2025-10-19T19:34:42Z,2025-10-19T19:34:42Z,0,4,cWgBs2I51_w,0.0
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOTkVJjsB_T,UgwZi5qITWovbfQkiPN4AaABAg,UCv9Jfo9s_IOvSFyNv_ddbHQ,2025-10-19T20:13:35Z,2025-10-19T20:13:35Z,0,⁠@ShredddT whatt???,cWgBs2I51_w,0.0
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOU64kNdz4T,UgwZi5qITWovbfQkiPN4AaABAg,UCADVeIXu9K2HG-84kfZWkww,2025-10-19T23:30:56Z,2025-10-19T23:30:56Z,2,@ShredddThe definitely does NOT have the whole side he wants but he is slowly starting to be able to more completely apply his tactics to this lot. Did get some signings but the squad is largely still not what we require to challenge for much.,cWgBs2I51_w,0.3182
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOURhyc3XFA,UgwZi5qITWovbfQkiPN4AaABAg,UCNefeO20B2VkPJrVFdHda9Q,2025-10-20T02:39:55Z,2025-10-20T02:39:55Z,1,@1assassyn to save who? Frank Lampard? 😂,cWgBs2I51_w,0.755
UgwZi5qITWovbfQkiPN4AaABAg.AOTYld3U3ovAOanvHlymjZ,UgwZi5qITWovbfQkiPN4AaABAg,UCV2s7Hw-usiIZFpC9cpd9fA,2025-10-22T23:17:24Z,2025-10-22T23:17:24Z,0,​@VictorLopez-cg4lp foh dope,cWgBs2I51_w,0.0
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOTjiBUSWXn,UgzARBlKe2J7Ho9kmdd4AaABAg,UCPGoGUli8ONkuL6uYPhEDPg,2025-10-19T20:06:44Z,2025-10-19T20:06:44Z,40,Is it too late to get a refund? Turning into an expensive flop out many.,cWgBs2I51_w,-0.34
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOTkyFUjsTQ,UgzARBlKe2J7Ho9kmdd4AaABAg,UC02iJ-Z0NCFKqAepkxdgH4w,2025-10-19T20:17:40Z,2025-10-19T20:17:40Z,66,@Joseph-eh4rs Isak is a boss. Problem is too many top players at Liverpool. Isak does way better on a team with less stars. He gets the ball more.,cWgBs2I51_w,0.25
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOTtfXyrzPL,UgzARBlKe2J7Ho9kmdd4AaABAg,UCQexvFQb9haERrhtvNIW8qA,2025-10-19T21:33:46Z,2025-10-19T21:33:46Z,10,Etikete is way better,cWgBs2I51_w,0.4404
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOTu6NkfVuZ,UgzARBlKe2J7Ho9kmdd4AaABAg,UCi5UQFMyoix4rOPK-tbz2nw,2025-10-19T21:37:34Z,2025-10-19T21:37:34Z,0,He sure is 😂😂😂,cWgBs2I51_w,0.875
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOTvEs3syO_,UgzARBlKe2J7Ho9kmdd4AaABAg,UCuATtbYHJv_LsHVVV9PfFXQ,2025-10-19T21:47:27Z,2025-10-19T21:47:46Z,9,⁠@picklemetimbers3003BS. He clearly received the ball and wasted a guaranteed goal right there with a one on one with the GK,cWgBs2I51_w,-0.128
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOTvLEor7-f,UgzARBlKe2J7Ho9kmdd4AaABAg,UCU5zUa4DSGmwi9QLqtNqfzQ,2025-10-19T21:48:20Z,2025-10-19T21:48:20Z,0,Literally….,cWgBs2I51_w,0.0
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOTw1ROP028,UgzARBlKe2J7Ho9kmdd4AaABAg,UCyeO-10pjuLxcXDXLnVuymQ,2025-10-19T21:54:22Z,2025-10-19T21:54:22Z,18,"I generally don't wish ill upon anyone, but as a Newcastle fan I'd be lying if I said I didn't get a little bit of joy over how little Isak is doing at Liverpool.",cWgBs2I51_w,0.4925
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOU0T7XuoqJ,UgzARBlKe2J7Ho9kmdd4AaABAg,UCIGSfpzTqjA0mWT9MA6Yjyg,2025-10-19T22:41:50Z,2025-10-19T22:41:50Z,0,HAHAHAHAHAHA stop!,cWgBs2I51_w,-0.3595
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOU1clXfQ3u,UgzARBlKe2J7Ho9kmdd4AaABAg,UCrlpRz4YGtZX-RdTk0__M2w,2025-10-19T22:52:01Z,2025-10-19T22:52:01Z,0,"@picklemetimbers3003 Also you don't include Chiesa with Mcalister   or Slaha , Chiesa was confused .",cWgBs2I51_w,-0.3182
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOU3C2oAD9j,UgzARBlKe2J7Ho9kmdd4AaABAg,UCdHjzk2PpK_DD9KhrpHwhTw,2025-10-19T23:05:43Z,2025-10-19T23:05:43Z,1,Isakly 😂😂😂😂,cWgBs2I51_w,0.891
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOU88LXSdrQ,UgzARBlKe2J7Ho9kmdd4AaABAg,UCujUmJ2rx1Sou-l8AHbJKEg,2025-10-19T23:48:54Z,2025-10-19T23:48:54Z,0,😂,cWgBs2I51_w,0.4404
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOUQxEBdLnn,UgzARBlKe2J7Ho9kmdd4AaABAg,UCpQ7gaPt2w3N2ZlflkSO7Ow,2025-10-20T02:33:16Z,2025-10-20T02:33:16Z,1,it’s too funny stop 😭😭,cWgBs2I51_w,-0.6705
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOUWoQM4cIX,UgzARBlKe2J7Ho9kmdd4AaABAg,UCfPsiqUYBREAWwktrzyFH3g,2025-10-20T03:24:30Z,2025-10-20T03:24:30Z,1,He doesn't get the pass,cWgBs2I51_w,0.0
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOUYA3Nxvf2,UgzARBlKe2J7Ho9kmdd4AaABAg,UCSnyS_wp6E56UNSzPcY5ySw,2025-10-20T03:36:20Z,2025-10-20T03:36:20Z,1,Isak would have had a tap in if Salah passed him the ball in the 64 minute. 7:54,cWgBs2I51_w,0.0
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOUnf8pIB3_,UgzARBlKe2J7Ho9kmdd4AaABAg,UCgRFhLU9cgzc5qyI2MPzQrg,2025-10-20T06:00:32Z,2025-10-20T06:00:32Z,0,"Isak is a top player, he‘s not a problem, but a possible solution. It’s not his fault that they bought him for such huge pile of pounds. Liverpool struggles as a team, because there is no connection between most of them, also Salah, Van Dijk, Gakpo are in awful physical and mental conditions. Don’t be hysterical, white a little bit until they’re all bond. Hope they will not go through the same as Barcelona for past 10 years.",cWgBs2I51_w,0.5371
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOUoUlt4IzA,UgzARBlKe2J7Ho9kmdd4AaABAg,UCJxwpHgqTbxxXX9phCY6gsw,2025-10-20T06:07:42Z,2025-10-20T06:07:42Z,0,"@ms37348 stop it, it is not one on one. isak is the future. i bet you are going to ashamed of your comment. liverpool as a whole is shambolic , are not playing as a team.",cWgBs2I51_w,-0.7088
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOVDJmEBHQ1,UgzARBlKe2J7Ho9kmdd4AaABAg,UCj-TTErWKOugTCXtE8XUzHA,2025-10-20T09:53:24Z,2025-10-20T09:53:24Z,0,Newcastle will buy him back for 25 million.,cWgBs2I51_w,0.0
UgzARBlKe2J7Ho9kmdd4AaABAg.AOTZRXgS0c2AOVWp95qwsS,UgzARBlKe2J7Ho9kmdd4AaABAg,UCvOUJguWHq5nys_p3InAKDA,2025-10-20T12:43:50Z,2025-10-20T12:43:50Z,0,​@sigui.habanait's pressuring when a top player is expensive he will have less confidence,cWgBs2I51_w,0.3415
