video_id,comment_id,author_channel_id,published_at,updated_at,like_count,reply_count,text,sent_compound
m3cofWQwYUU,UgztLvFk2FGrxCYPDnR4AaABAg,UCmlOxRGOwEnYUDtKh2oz9Eg,2025-05-25T19:58:29Z,2025-05-25T19:58:29Z,8,0,"“Corner Taken Quickly” 

All the best kid, you did amazing for us

YNWA",0.8402
m3cofWQwYUU,Ugz9FfjJmVv1_s9K6kN4AaABAg,UCbDS3veiktQoTfzYC3_WZ1w,2025-05-28T08:11:45Z,2025-05-28T08:11:45Z,1,0,Thanks for that corner…Legend. Ynwa,0.4404
m3cofWQwYUU,Ugx5g_q2aOZ9P7cIbt54AaABAg,UC7hZthOW0KTECjD7CfU2eFw,2025-05-25T23:18:02Z,2025-05-25T23:18:02Z,3,0,Why’s his brother crying? Swear he’s one of the reasons why Trent is also leaving. He pushed him,-0.5106
m3cofWQwYUU,UgzhIeKO9ppUjotVHJV4AaABAg,UCvMv8Xhoh8R0LUoWnpxGTrQ,2025-05-25T22:04:00Z,2025-05-25T22:04:00Z,0,0,Merci pour tout trente,-0.128
m3cofWQwYUU,Ugw1h9CHIo0qQbqMmI14AaABAg,UCKO7P5nYPZWCqRJ8vOByydw,2025-05-25T19:45:10Z,2025-05-25T19:45:10Z,9,0,We wish you all the best,0.7845
m3cofWQwYUU,Ugz_IVd2X665Ard2ZRt4AaABAg,UCjdXnEzx3WOixe_UdjX3oUw,2025-05-26T13:02:35Z,2025-05-26T13:02:35Z,1,0,"Best of luck, Trent! Thank you for your service in Liverpool.",0.8748
m3cofWQwYUU,UgwQ8D5yA-LmpCKCiDl4AaABAg,UC-gNmPuKDwt06Z4DUmH8xwQ,2025-05-25T19:57:47Z,2025-05-25T19:57:47Z,5,0,"It's enough to make a grown man cry... Thank you Trent, love from CITY, u lit up the Premier league ❤❤",0.9186
m3cofWQwYUU,UgwT87agWXCVuQKRE9J4AaABAg,UC30wzDgvUldW2IyQUJzMQWw,2025-05-26T15:52:37Z,2025-05-26T15:52:37Z,1,0,"I love you Trent ❤
You are a great player ... you are irreplaceable",0.926
m3cofWQwYUU,UgwwS0eTY4BvF6xZ_M54AaABAg,UCgoocOdJW9kYpv0I3uzykTg,2025-05-26T02:23:18Z,2025-05-26T02:23:18Z,6,1,Прощай Легенда и помни что ты никогда не будешь один ☝,0.0
m3cofWQwYUU,UgwgzqKEd-rK1RJzUtF4AaABAg,UCDcG69B_GfS3nNvVwjtzIwg,2025-06-05T01:06:08Z,2025-06-05T01:06:08Z,1,0,"omo,At last,he is going, very emotional",0.2247
m3cofWQwYUU,UgzXjS8fUQSjxUOR9G54AaABAg,UC2oOrgR5b_B7qKhMwErFsnw,2025-05-25T20:58:00Z,2025-05-25T20:58:00Z,5,0,Que le venga lo mejor de lo mejor en dónde quiera que esté. Es un excelente jugador. Una gran promesa dwl fútbol,0.0
m3cofWQwYUU,UgwWLfJ5Qe5Yr5UEA4p4AaABAg,UCtQHVYpmXVRROTjqKynRRMQ,2025-05-26T01:32:13Z,2025-05-26T01:32:13Z,1,0,From burma motivate I love you TRENT💪💪💪❤❤,0.9451
m3cofWQwYUU,UgxyZ8bl55jFkWK8gfR4AaABAg,UCjGy-eYcek-V_tcYADwcJrg,2025-05-25T20:46:54Z,2025-05-25T20:46:54Z,20,0,I love you Trent YNWA😢😢,-0.25
m3cofWQwYUU,UgxZG8eiZVJa1PcREAd4AaABAg,UC3vd-0b85xnHA7VjHT88aOw,2025-05-27T11:39:28Z,2025-05-27T11:39:28Z,0,0,You show how love us  thank you good luck.,0.9118
m3cofWQwYUU,Ugzc9UVQ8h_FihM2hb54AaABAg,UCKN9Plq3pKDMX_24zqYYM4w,2025-05-26T11:46:35Z,2025-05-26T11:46:35Z,6,0,Thank you Trent for all that you have done.... Go in peace ❤,0.8807
m3cofWQwYUU,UgzhzwbVEwsOT9uMsyd4AaABAg,UC8nKrCyjvE92kAUFwK5yYMA,2025-05-26T18:09:19Z,2025-05-26T18:10:07Z,0,0,"Thank you, Trent YNWA ❤",0.7717
m3cofWQwYUU,UgzRaHOfn_5SS6nF9T14AaABAg,UC2w6G1bubFPy1KYZ5NantMQ,2025-05-26T01:01:58Z,2025-05-26T01:01:58Z,5,0,We will miss you legend😢we wish you the best,0.4939
m3cofWQwYUU,Ugx6wP2YGgKyQWWnaVR4AaABAg,UCN4iWszC7P0bpYshi-5TDqw,2025-05-26T03:57:03Z,2025-05-26T03:57:03Z,0,0,Going to miss u trent! 🏆❤️,-0.2244
m3cofWQwYUU,UgwuFGD_oq0HAAngUG94AaABAg,UCsOzkZFzGJgEbmaTQG-TQoQ,2025-05-27T11:11:14Z,2025-05-27T11:11:14Z,20,0,"The moment Trent kissed the Liverpool logo during the award ceremony showed that he still loves Liverpool very much, boss Jurgen Klopp also told Liverpool fans. We should respect what Trent has contributed to Liverpool instead of booing him ❤",0.9524
m3cofWQwYUU,Ugy92SyAu8jHcqEwVI94AaABAg,UCWX9SsdTwAGO9ap8tQ_uxfQ,2025-05-26T12:23:29Z,2025-05-26T12:23:29Z,0,0,YNWA Trent. Our greatest home grown player,0.6369
m3cofWQwYUU,UgwV9H-JxyjFgiHVCVZ4AaABAg,UCzgKatSQlgauTvyvy9ndP9w,2025-05-25T19:55:20Z,2025-05-25T19:55:20Z,16,0,All the best! thanks for the amazing years!,0.9097
m3cofWQwYUU,Ugyay8ydIVJX5xdUazx4AaABAg,UCxKNDMocqc5gZqztouUhAxg,2025-05-26T18:10:10Z,2025-05-26T18:10:10Z,2,0,"U can c how much Trent loves Liverpool FC,good luck to him on his new adventure,great servant to Liverpool,and hopefully a England regular under Thomas tuchel,all the best Trent from a Norwich city and England fan 💛💚🇬🇫🇬🇧❤️",0.9643
m3cofWQwYUU,UgzWOhxp9tIhT9LNawl4AaABAg,UCvu08D2aclKf09FSR-TCKNA,2025-05-25T19:56:00Z,2025-05-25T19:56:00Z,5,0,THANK YOU FOR EVERYTING YOU DONE AT THIS FOTBALL CLUB LOVE YNWA❤❤,0.9556
m3cofWQwYUU,Ugx8fnL2aRaIdjijsHh4AaABAg,UC23eEAEwLdAE6rxhxe4yrEA,2025-05-26T16:45:09Z,2025-05-26T16:45:09Z,1,0,20 years service sir thank you so much wish you all the luck moving forward and remember what sir klopp said,0.8166
m3cofWQwYUU,UgzQN7p-r5q5p38YUG14AaABAg,UCQlom1dNYiJ4t7jcKjtNn1Q,2025-05-25T20:09:36Z,2025-05-25T20:09:36Z,6,1,"Champions 2024/2025 premier league winners.

I’m so much happy as a Liverpool fan despite I won’t benefit from the team. But I’m much more happy and I can’t stop supporting Liverpool.

What an historical moment today, this is a day that won’t be forgotten in the hearts of so many and even the players that will be leaving, it’s so sad. 

I believe we will keep in this same form next season and winning our first title against Crystal palace for the community shield. 

We shall never walk alone, great atmosphere, great coach and cool players. And even we the supporters, we’ll keep on having your support as a fan.

The house that jurgen klopp built and Renovated, And now it’s Arne Slot Era. 

Good luck to every player that will be leaving and i wish them well in their next club. 

We still remain never walk alone.",0.9938
m3cofWQwYUU,Ugz4ZHyOYDLD_W3t7cN4AaABAg,UCvQv4T-4Ud_Tj0puvyhR2_Q,2025-05-26T09:36:10Z,2025-05-26T09:36:10Z,1,0,Thank you  Alexander ❤😢,0.5574
m3cofWQwYUU,UgzgZ2NFPQ_QqoSxYPJ4AaABAg,UC31TFxplSgHnLIJdUcpoFKQ,2025-05-25T20:06:52Z,2025-05-25T20:06:52Z,34,0,Thank you so much Trent for all of your help and work 😢❤,0.743
m3cofWQwYUU,Ugw6gtgAC_XKMj4nTOx4AaABAg,UCDTi2MFN-CuopciT6buS3Iw,2025-05-26T11:43:48Z,2025-05-26T11:43:48Z,0,0,"Thank you Trent for the wonderful memories 
❤❤",0.9393
m3cofWQwYUU,UgyW2h-eO0KEj0_mNGR4AaABAg,UCJyLQCbYMR8YvT4JugSq0zA,2025-05-25T20:53:47Z,2025-05-25T20:53:47Z,5,0,"Trent, you'll never see this but you are one of the reasons I have a Liverbird on my chest. Thank you so much 🙏🏽. YNWA even in Spain.
Love from 🇿🇦.",0.8765
m3cofWQwYUU,Ugz_KYH0dYVItePRhml4AaABAg,UCZ-lmcNu7JR6jt0chCyPrmA,2025-05-28T16:45:34Z,2025-05-28T16:45:34Z,0,0,Best of luck Trent!🫂🥹,0.8172
m3cofWQwYUU,UgzmrCzV3SETpLOdDu94AaABAg,UCO_4_6vA5rsWtVNH-BlBfjg,2025-05-26T04:46:38Z,2025-05-26T04:46:38Z,5,0,"Thank You TRENT ❤❤❤ for all those beauties ❤❤❤
You deserve this... All The Best, but plz do come back ASAP...",0.9618
m3cofWQwYUU,UgyJnKGCYcYTsz6F7Od4AaABAg,UCUocEFvZOHUJd7MxbmgYWqw,2025-05-25T21:36:00Z,2025-05-25T21:36:00Z,0,0,Dw trent we will always remmember you goodbye 😢 i'll miss u,-0.5719
m3cofWQwYUU,UgzoTcWVziNXG9p679B4AaABAg,UCq72og3aT5ZaHtZwoDJd7Jg,2025-05-25T19:44:58Z,2025-05-25T19:44:58Z,4,5,"Get on with it, he chose money and fame over the club he claimed to love",0.7964
m3cofWQwYUU,UgzM4MqZ82yEKlho4_N4AaABAg,UCxFw_R2IRcGh-gfN-CEhdOA,2025-05-26T14:04:49Z,2025-05-26T14:04:49Z,2,0,"Trent may you new journey be just As Magical YNWA , best corner taken Ever",0.6369
m3cofWQwYUU,UgxGd9BEXZTOrmKVzmh4AaABAg,UCeRXjzUNSLgZlL1TGBblDsA,2025-05-26T11:16:02Z,2025-05-26T11:16:02Z,5,1,It was at this moment he realised he fucked up,-0.6597
m3cofWQwYUU,Ugw3tI_GvseGLCNNC794AaABAg,UC262oL5g9SNFWYZzVtP-7UQ,2025-05-26T14:13:34Z,2025-05-26T14:13:34Z,1,0,YNWA! All the best for your next chapter Trent! 🇹🇭,0.6988
m3cofWQwYUU,UgzK245q3ZG6gkHZYpx4AaABAg,UCFhf7XjBZi5raM2LTE9CeYg,2025-05-25T21:55:28Z,2025-05-25T21:55:28Z,4,0,I'm not a liverpool supporter but this lad is top class wishing him all the best ❤❤,0.9737
m3cofWQwYUU,Ugy3goxRtN1GjrgBA_B4AaABAg,UCM9181WEw6NLls5r_8ekzZw,2025-05-26T05:24:04Z,2025-05-26T05:24:04Z,0,0,From Mauritius thank you and all the best,0.7717
m3cofWQwYUU,UgzYDGd_22flWI2bSdx4AaABAg,UCAMlwoeYTfQemM5vT_dF4LQ,2025-05-25T20:15:33Z,2025-05-25T20:15:33Z,4,0,"All the best Trent, you're a Legend",0.6369
m3cofWQwYUU,UgyYjhuqcxUrmEGJISZ4AaABAg,UCRs9rRz8wL0i9fjCDwjceYQ,2025-05-27T09:52:08Z,2025-05-27T09:52:08Z,0,0,"That how the life is all about, never settle at a comfort zone",0.3612
m3cofWQwYUU,UgwuT77AZrD0-f0yzVV4AaABAg,UCA6DuWzbiHNd0U2S5mFq0Ng,2025-05-25T20:05:34Z,2025-05-25T20:05:34Z,4,0,"Hurts to know you won’t be on the pitch next season. Thank you for everything and all the best going forward, Trent. YNWA",0.5574
m3cofWQwYUU,UgwWqgHJ2I3obauKr0B4AaABAg,UCT9tYzEFFIlF0VD1kvd_hOg,2025-05-26T22:48:17Z,2025-05-26T22:48:17Z,0,0,Wishing you the best TAA ❤😭🫂,0.802
m3cofWQwYUU,UgxCh69fpXC6IuhNoN94AaABAg,UCg1T9d72_NPL5DpRININGEA,2025-06-22T11:16:58Z,2025-06-22T11:16:58Z,5,0,Give this man an Oscar,0.0
m3cofWQwYUU,UgwToEC2b1LOMniyuHp4AaABAg,UCTRlp3d8DolVkwKgSppEbhg,2025-05-26T01:07:43Z,2025-05-26T01:07:43Z,0,0,Wishing you good luck trent 😊,0.9153
m3cofWQwYUU,UgzGyW7TlzfYaF8bxjl4AaABAg,UCDl3FebtTX4dXOmhNtcPlMw,2025-05-25T20:18:28Z,2025-05-25T20:19:17Z,4,0,YNWA Trent Alexander-Arnold ❤️ thank you for all that you've contributed to the club🤝🏆🏆,0.3612
m3cofWQwYUU,UgxBrldFEVVm2dCr0Zp4AaABAg,UC7erb1rDj1eNcRPn-4L0J-g,2025-10-25T08:48:08Z,2025-10-25T08:48:08Z,1,0,Goodbye Alexander Arendal I Love i and fan you❤️❤️🥰😭😭,0.8225
m3cofWQwYUU,UgybTRhuM9JWuXShUBF4AaABAg,UCOjbf3jxtC0Ry3X69kCdNfw,2025-05-25T20:18:36Z,2025-05-25T20:18:36Z,4,0,"Thank you Trent , Goodluck in your next club , I love you

Forever red ❤",0.8979
m3cofWQwYUU,Ugz5YLI1nqqIaStelcd4AaABAg,UCmKawztn9Z_U8wv0ME5prHQ,2025-05-26T06:41:40Z,2025-05-26T06:41:40Z,0,0,Terima kasih atas perjuanganmu di premer liga .Alexander arnot,0.0
m3cofWQwYUU,UgySJR_lHWMEUbP6kVZ4AaABAg,UCOh3_rK58uICcxR_Sl3g1FA,2025-05-25T19:37:59Z,2025-05-25T19:37:59Z,4,0,Love Trent man he will always be a Liverpool legend in my eyes. Look forward to seeing him make history at RMA,0.6369
m3cofWQwYUU,UgyZZ6AZo5oJw8EG9tV4AaABAg,UCVUVsxzYyBCdCNuKezgT1EA,2025-06-22T21:32:10Z,2025-06-22T21:32:10Z,0,0,"Sad to see you go, best of luck. 🥹🥲",0.6249
m3cofWQwYUU,UgwGx7vCSYTHLYQOjRF4AaABAg,UCvIOql4PQuo8JE21Kn_goVA,2025-05-27T09:26:29Z,2025-05-27T09:26:29Z,3,0,God bless you Trent and thank you for all the magical memories you gave us !! YNWA good luck in your new endeavors champion !!!,0.9543
m3cofWQwYUU,UgzH5F3STgNKfZTl90Z4AaABAg,UCH4JPdPWVKvRTFC0dkfrGnA,2025-05-26T19:30:27Z,2025-05-26T19:30:27Z,1,0,Trent thank you for all you’ve done. You’ve been my favorite from the beginning and I was so honored to have been able to watch you play. I aspire to be like you. YNWA 66❤,0.961
m3cofWQwYUU,Ugx-ppdGRtN0OkJIYLt4AaABAg,UCSl2Hi11mgagBQHSTWfvfdw,2025-05-29T08:05:11Z,2025-05-29T08:05:11Z,0,0,We are proud of you trent,0.4767
m3cofWQwYUU,UgyURqEKZ-ERy4SB0hh4AaABAg,UCOKPCr6JDiVlXVpmI3skN_Q,2025-05-25T20:29:32Z,2025-05-25T20:29:32Z,4,0,It will be well with u ma man. Best wishes 🎉🎉🎉🎉🎉,0.9607
m3cofWQwYUU,UgzjlZXb3CUGGSxfFhZ4AaABAg,UCFxeFlTf7JgZB8tiTLXoumw,2025-05-26T04:00:02Z,2025-05-26T04:00:02Z,0,0,Thank you Trent.. YNWA!,0.4199
m3cofWQwYUU,UgzNbzIY0HxfQ3h4gJ54AaABAg,UCck0YNmdtTn1kbBddxDnmiw,2025-05-25T22:10:25Z,2025-05-25T22:10:25Z,3,0,Nothing but love for Trent YNWA ❤️ 🏆,-0.6759
m3cofWQwYUU,UgwOjJocX9L9c7tyubB4AaABAg,UC2SIS6CnqpKxWeTjSt9eA_w,2025-05-28T21:27:52Z,2025-05-28T21:27:52Z,1,0,"TAA you are a great back right.  I wish you well wherever you are going bro and i will always follow you 
I like you boy",0.886
m3cofWQwYUU,UgyxMO8VXdFeQKqslsh4AaABAg,UCGYpPaVR2y0UtT-j0yaS4QA,2025-05-26T14:14:32Z,2025-05-26T14:14:32Z,3,1,I’m sorry we weren’t  mad Trent at you Trent just heartbroken your leaving I wish you the best ❤,0.5106
m3cofWQwYUU,Ugx9GUF0m88sRKtKk6J4AaABAg,UCHs7h-VCIhj31qXBloognnQ,2025-05-26T08:05:32Z,2025-05-26T08:05:32Z,0,0,Thanks for everything  Trent you will be missed❤,0.7096
m3cofWQwYUU,UgyRSppIBm6_eGDg6jx4AaABAg,UCIK45OYLGl_g-OWgGUn0XCA,2025-05-26T06:22:48Z,2025-05-26T06:22:48Z,3,0,corner taken quickly ❤️‍🩹😭😭😭😭🥺🥺,-0.9081
m3cofWQwYUU,UgzsJ-OPYo4sjusXnjF4AaABAg,UC-EEVW2bLnuD8ymaClujj_A,2025-05-26T04:46:09Z,2025-05-26T04:46:09Z,0,0,good luck my boy you'll never walk alone goodbye 66❤,0.8966
m3cofWQwYUU,UgxNImE8USEX4TDra1Z4AaABAg,UCv1RaNhzo8dn5A5BEND8f4Q,2025-05-25T23:51:08Z,2025-05-25T23:51:08Z,3,0,"Wishing you all the very best in your new venture Trent AA. Thanks for the great memories, magic moments and 20 years of loyal service to LFC, YNWA ⚽️👑🎉👏👏👏🎉👑⚽️",0.9678
m3cofWQwYUU,Ugwj47mxnAKa4_wOpwp4AaABAg,UCtiI7x8nB0BLsRJcUZ1IjMw,2025-05-26T02:12:57Z,2025-05-26T02:12:57Z,0,0,Good bye and good luck. You will be a memory to us.,0.8316
m3cofWQwYUU,UgxQ4wEd43iXeifrh1h4AaABAg,UC-dxkiB6CGaokhEHEwjQ0tg,2025-05-26T02:25:49Z,2025-05-26T02:25:49Z,3,0,Hero. Legend. All the best TAA.,0.8316
m3cofWQwYUU,UgzvqNu0q40uznQVy5F4AaABAg,UC3e4I8GX2mVEY6r2yiK7qNA,2025-05-26T02:35:48Z,2025-05-26T02:35:48Z,0,0,Good luck Trent we will never forget 66.,0.7626
m3cofWQwYUU,Ugy6YwgG28CFXjvhpaB4AaABAg,UC9PpnAtau6Jb5UAE0Bjj3nA,2025-05-25T19:58:19Z,2025-05-25T19:58:19Z,4,0,Who else can see him returning in future ??,0.0
m3cofWQwYUU,Ugwe35CBh6VCDBLTV2N4AaABAg,UCvB49O6fzZTXUPkfu2njyaw,2025-05-26T03:18:21Z,2025-05-26T03:18:21Z,0,0,Best of luck Trent❤👏🏻👏🏻👏🏻,0.9081
m3cofWQwYUU,Ugwrix6U2ESwQAaRhE54AaABAg,UCkj6N6a_bZLtDxllVFz4Rfg,2025-05-27T09:03:42Z,2025-05-27T09:03:42Z,3,0,"Too late for tears, he took the money and left us in his prime, he’s just one of the team that won, we’re grateful but that’s it.",0.4404
m3cofWQwYUU,Ugznv0zkifI1bkIcVy14AaABAg,UCWKusm3P58rXnCUyKe5ejpg,2025-05-26T08:17:47Z,2025-05-26T08:17:47Z,0,0,I couldn't hold my tears 😢 💔 😭,-0.5321
m3cofWQwYUU,Ugyn2qUamkx8A3R5wS54AaABAg,UC9Kx9o8uTmoX1bftwqtL-XA,2025-05-25T19:30:05Z,2025-05-25T19:30:05Z,9,1,Best wishes to you.,0.7003
m3cofWQwYUU,Ugy2oFevyW5xcMmdJdd4AaABAg,UCrMVGwPOMbfNkHvkKxbf_7A,2025-05-25T21:23:56Z,2025-05-25T21:23:56Z,0,0,Good by Trent we will miss you,0.3182
m3cofWQwYUU,UgxoxAFMy4-z4QD8xOp4AaABAg,UCHIZ_3nQgjSgL3v8O0B4qXg,2025-05-26T03:59:42Z,2025-05-26T03:59:42Z,3,0,"Why cry,
You are leaving for free. Enjoy.",0.5267
m3cofWQwYUU,Ugwd9d12j8kB15cFPBJ4AaABAg,UCyKeu84eoqAHhuQ7WhOfpgA,2025-05-27T20:53:29Z,2025-05-27T20:53:29Z,1,0,Love ya treant thanks for all wins class act ❤,0.9432
m3cofWQwYUU,UgxLuxqbcfEvsAUCSE94AaABAg,UC22fj4f_151YrrV7maXCb5A,2025-05-25T20:03:55Z,2025-05-25T20:03:55Z,8,0,Thank you for everything TAA love you so much lad,0.7717
m3cofWQwYUU,UgxfPJEK5zaBQ3L5zIt4AaABAg,UCAtqZf3iHm7u6YV57YD3paA,2025-05-28T11:44:02Z,2025-05-28T11:44:02Z,1,0,"TA  we loves you more,
Wish you all the best 💕💖💝🗝️💪🙏🙏🙏",0.9794
m3cofWQwYUU,Ugy1hoK6CZLqVU9j6th4AaABAg,UCFKKv3AgUTFLdKljj7me6oQ,2025-05-27T08:33:05Z,2025-05-27T08:33:05Z,7,0,Farewell with your future ahead young man those tears in his eyes shown emotions,-0.2263
m3cofWQwYUU,Ugy-YgohrWrY9phFhit4AaABAg,UCp9hIL2lTe195sG68eVNKzQ,2025-05-25T20:53:06Z,2025-05-25T20:53:06Z,7,0,"All the best, Trent. I will be cheering you on, except, of course, when you play us. You deserve all the good things.",0.9153
m3cofWQwYUU,UgyrW2B5gjZh4dQiqy54AaABAg,UC9X4vyErPjv19Suf2Yw3XSg,2025-05-26T03:25:43Z,2025-05-26T03:25:43Z,0,0,Farewell & good luck Trent,0.7096
m3cofWQwYUU,Ugy3EPyJla-Ok1wI7bt4AaABAg,UCsrezHu-Vh22GJq62EcahRw,2025-05-26T16:20:12Z,2025-05-26T16:20:12Z,7,0,Wolves fan here congratulations to Liverpool to Trent good luck 🤞 with your next journey you do what’s best for you all the best 😊,0.9788
m3cofWQwYUU,UgxuLs5nwUyaAUoqDuF4AaABAg,UCVePAQPFUr1-oi2GjrgwnIQ,2025-05-26T02:19:51Z,2025-05-26T02:19:51Z,0,0,Seeing Arnold cry makes me cry😢😢,-0.9081
m3cofWQwYUU,UgyuDSsXoEStB6sB3Kt4AaABAg,UCy9npvW3L9k3fvTycjwERTg,2025-06-12T00:30:03Z,2025-06-12T00:30:03Z,8,0,he knows how to be an actor,0.0
m3cofWQwYUU,Ugy6VrF8eddEXKfTUjt4AaABAg,UCSuyux6BbDKgO5VMbNf4HVg,2025-05-28T12:47:49Z,2025-05-28T12:47:49Z,0,0,i do truly love you you are the best rb to brace the premier leauge,0.9062
m3cofWQwYUU,UgzMnNSEfZCHi6O-DyN4AaABAg,UCQfZOhEgGJqzOu3FXxAgKcg,2025-05-25T20:02:21Z,2025-05-25T20:02:21Z,5,0,Don't worry trent that's how I feel right now to thank you for everything you legend,0.6002
m3cofWQwYUU,UgxTYnKGg247dPwpeOB4AaABAg,UCMo1OOTIFNEU_jrSV6F51ew,2025-05-27T02:32:07Z,2025-05-27T02:32:07Z,0,0,"Thank you ❤ so much, we'll miss you 😢😢",-0.0935
m3cofWQwYUU,UgxwD8ckwcSJ4p1CACB4AaABAg,UCMwnfR1sYnu5TkmJ0n1H1hA,2025-05-26T03:24:21Z,2025-05-26T03:24:21Z,5,2,So practically nobody said him to leave. He left for money and fame. Now why is he crying exactly ?,-0.1027
m3cofWQwYUU,UgzdQFl3p_gyGohNgKR4AaABAg,UCQPmArRRGfesY4nlldTejkQ,2025-05-26T01:04:58Z,2025-05-26T01:04:58Z,0,0,"I was scared they were gonna boo him, glad he got his moment",0.0258
m3cofWQwYUU,UgzYC4Tx93dJGPpRTSF4AaABAg,UCs7VCahz5etr9hwuN3UOn7g,2025-05-25T20:12:07Z,2025-05-25T20:12:07Z,5,0,"Bye-bye, Trent 😢😢 forever a red hope the best",0.2263
m3cofWQwYUU,UgxqenlSMbu0Ry4RhMp4AaABAg,UCV9cGxrGmxQUHSPKHWop8_Q,2025-05-27T13:51:59Z,2025-05-27T13:51:59Z,1,0,Thanks for everything Trent the memories will last me a lifetime good luck ❤️❤️❤️YNWA,0.8316
m3cofWQwYUU,UgyzECADBZo0RbAb-k94AaABAg,UC_5wsea1fclcqtRp6sjc2Iw,2025-05-26T07:55:59Z,2025-05-26T07:55:59Z,0,0,"Am crying too!!
Thank you Trent",-0.2924
m3cofWQwYUU,UgyA3BL43AAs6X0OO4V4AaABAg,UCE6UHIdFI0BAJtCSQMwuG-g,2025-05-25T21:42:29Z,2025-05-25T21:42:29Z,5,0,Good luck Trent gone but never forgotten I will follow you on your new venture I am sure you will smash it. Go show Spain what you are made of. Any side will be better with you in it but you will always have Liverpool in your blood I am sure you will be back. Until then we will soldier on YNWA.,0.9287
m3cofWQwYUU,Ugz7v-8uVMJp2ciM6_N4AaABAg,UCbNPMxzzovB-a7x5T3Al_4g,2025-05-26T02:41:01Z,2025-05-26T02:41:01Z,0,0,we are gonna miss him,-0.1531
m3cofWQwYUU,Ugxo9rPL_0LQuqV-smd4AaABAg,UClLDdUA7mJ2AMU2XVkRvNqw,2025-05-25T19:29:00Z,2025-05-25T19:29:00Z,8,0,I'll miss him forever 😢💔,-0.3818
m3cofWQwYUU,UgzmNPWSGGfFn5PB8sJ4AaABAg,UC0RoAzPeEmkScCNXnw1UrvA,2025-05-25T19:57:32Z,2025-05-25T19:57:32Z,4,0,One of the best things that has ever happened to Liverpool FC is by having you as our best player 💓💓💓💓💓,0.9866
m3cofWQwYUU,UgyISU_y_16V7sSFqkh4AaABAg,UC-87KkaYZsXW_EagrtXvztQ,2025-05-26T09:44:15Z,2025-05-26T09:44:15Z,0,0,Nce to see the liverpool fans stand up and support thier own and actaully do what they speak,0.4019
m3cofWQwYUU,Ugz2tz_U-Cy41VzpYwR4AaABAg,UC_uD9pPYVEf9bIkDAl6-7qA,2025-05-26T15:05:23Z,2025-05-26T15:05:23Z,4,0,"I'm so sad but that's life, we can't be in the same place all the time, it was nice to be your fan Trent, goodbye❤",0.9053
m3cofWQwYUU,UgyRdYnmvgfupVtcfjJ4AaABAg,UCZ9_3RvE7SpAfE2z5yf9r0A,2025-05-26T17:00:40Z,2025-05-26T17:00:40Z,0,0,Well done boy.he will come back i have a feeling,0.3818
m3cofWQwYUU,UgzVyIyTU8e0GHqlPIB4AaABAg,UCmzW0fFEY7x_6x40NcbeqVA,2025-05-30T05:39:36Z,2025-05-30T05:39:36Z,0,0,Thank you Trent😢😢,-0.5719
m3cofWQwYUU,Ugyw09mw5C6UxueoL9N4AaABAg,UCTIFsepjqCkPieciuT2MlLg,2025-05-30T15:01:43Z,2025-05-30T15:01:43Z,0,0,"Anfield, your home for ever YNWA ❤️",0.0
m3cofWQwYUU,UgyCcuiYPb8T6flKpE54AaABAg,UCTdGcoxO_-XJQN4zyrzikqQ,2025-05-25T22:04:59Z,2025-05-25T22:04:59Z,0,0,The scouser in our team. Thank you Trent! ❤,0.7901
m3cofWQwYUU,UgzpuY5pgPy3MAP2bOF4AaABAg,UCPTjo6ZWDN9AMYCFcmZla9Q,2025-05-26T17:55:51Z,2025-05-26T17:55:51Z,0,0,Trent never walks alone.,0.1877
m3cofWQwYUU,Ugyaryja1xEAy2ARJu14AaABAg,UCoivEb1JL_Ot_7s2CK_TvVw,2025-05-27T07:28:57Z,2025-05-27T07:28:57Z,0,0,YNWA THANK YOU TAA ❤,0.8143
m3cofWQwYUU,Ugy48NlWyRhU3mxTjM94AaABAg,UCxZmnUjWwC_iTV_qmIIJ7BQ,2025-05-27T01:24:03Z,2025-05-27T01:24:03Z,1,0,Thank you Trent. I will never forget your input at the liverpool vs Barcelona champions leagues game. You are a wonderful lad. Keep up the good football you play,0.9389
m3cofWQwYUU,UgzlWg3EDFPuXq5QGbJ4AaABAg,UCbGCk-FRaEaqlSUKVHmjvQQ,2025-05-26T11:11:38Z,2025-05-26T11:11:38Z,0,0,All the best Trent. The club will miss you very much ♥️♥️♥️,0.9551
m3cofWQwYUU,UgyLdmP8kmHZbl9A_xt4AaABAg,UCOEefCzjg31QdEIjROxvCmw,2025-05-27T01:17:05Z,2025-05-27T01:17:05Z,2,0,"Thank you for 20 years Trent❤ You will always be Liverpool wherever you are. YNWA, all the best in your career going forward!",0.9041
m3cofWQwYUU,UgyWmLgfXkVlMcrsHM14AaABAg,UCsJpU965U0WZkwcV_7N_HVw,2025-12-12T17:49:10Z,2025-12-12T17:49:10Z,0,0,Thanks bro 4E😢,-0.0516
m3cofWQwYUU,UgwzagykA0iW4OibBGJ4AaABAg,UCIE_wXHg9RaQx_HlE57BptA,2025-05-26T00:20:03Z,2025-05-26T00:20:03Z,0,0,Even as an Evertonian sad to see such a PL legend leave😔,-0.4588
m3cofWQwYUU,UgxpQL32abPynOZvsil4AaABAg,UCJ0QdF2Jvr-lardN2diWT2w,2025-05-30T09:26:41Z,2025-05-30T09:26:41Z,1,0,Being a West Ham fan this is actually so wholesome 😢❤😊,0.8451
